state_name,district_name,location,latitude,longitude
Maharashtra,Solapur,"Solapur, Maharashtra, India",17.8499067,75.2763203
Maharashtra,Thane,"Thane, Maharashtra, India",19.1943294,72.9701779
Maharashtra,Wardha,"Wardha, Maharashtra, India",20.8256231,78.6131455
Maharashtra,Washim,"Washim, Maharashtra, India",20.2874178,77.2369655
Maharashtra,Yavatmal,"Yavatmal, Maharashtra, India",20.0638677,78.3565663
Maharashtra,Sindhudurg,"Sindhudurg, Maharashtra, India",16.1357193,73.6522086
Manipur,Bishnupur,"Bishnupur, Manipur, India",24.6267287,93.7600454
Manipur,Chandel,"Chandel, Manipur, India",24.1700959,94.0059673
Manipur,Churachandpur,"Churachandpur, Manipur, India",24.3468839,93.6994143
Manipur,Imphal East,"Imphal East, Manipur, India",24.8515402,94.0094796
Manipur,Imphal West,"Imphal West, Manipur, India",24.757326,93.8584786
Manipur,Senapati,"Senapati, Manipur, India",25.3933697,94.1505175
Manipur,Tamenglong,"Tamenglong, Manipur, India",24.9858596,93.5039967
Manipur,Thoubal,"Thoubal, Manipur, India",24.6252503,94.0083522
Manipur,Ukhrul,"Ukhrul, Manipur, India",25.3110738,94.4753775
Meghalaya,East Garo Hills,"East Garo Hills, Meghalaya, India",25.6184946,90.6342162
Meghalaya,East Jaintia Hills,"East Jaintia Hills, Meghalaya, India",25.2515761,92.4840501
Meghalaya,East Khasi Hills,"East Khasi Hills, Meghalaya, India",25.4023736,91.8317178
Meghalaya,Ri Bhoi,"Ri Bhoi, Meghalaya, India",25.8764026,91.8567574
Meghalaya,South Garo Hills,"South Garo Hills, Meghalaya, India",25.347969,90.5657773
Meghalaya,West Garo Hills,"West Garo Hills, Meghalaya, India",25.6063142,90.2113906
Meghalaya,West Khasi Hills,"West Khasi Hills, Meghalaya, India",25.5814429,91.0851094
Mizoram,Aizawl,"Aizawl, Mizoram, India",23.7433532,92.7382756
Mizoram,Champhai,"Champhai, Mizoram, India",23.5443743,93.3479506
Mizoram,Kolasib,"Kolasib, Mizoram, India",24.2312934,92.6766233
Mizoram,Lawngtlai,"Lawngtlai, Mizoram, India",22.3913377,92.7397189
Mizoram,Lunglei,"Lunglei, Mizoram, India",22.9519972,92.6338827
Mizoram,Mamit,"Mamit, Mizoram, India",23.7564387,92.4515374
Mizoram,Serchhip,"Serchhip, Mizoram, India",23.3052514,92.8455123
Mizoram,Saiha,"Saiha, Mizoram, India",22.488034,92.9813358
Nagaland,Dimapur,"Dimapur, Nagaland, India",25.9041378,93.7177609
Nagaland,Kiphire,"Kiphire, Nagaland, India",25.8113822,94.8494968
Nagaland,Kohima,"Kohima, Nagaland, India",25.6618755,94.1019156
Nagaland,Longleng,"Longleng, Nagaland, India",26.5839315,94.8045481
Nagaland,Mokokchung,"Mokokchung, Nagaland, India",26.4795861,94.5105275
Nagaland,Mon,"Mon, Nagaland, India",26.666667,95.0
Nagaland,Peren,"Peren, Nagaland, India",25.4502306,93.6001154
Nagaland,Phek,"Phek, Nagaland, India",25.6514473,94.3809788
Nagaland,Tuensang,"Tuensang, Nagaland, India",26.2342107,94.741553
Nagaland,Wokha,"Wokha, Nagaland, India",26.2422509,94.1921153
Nagaland,Zunheboto,"Zunheboto, Nagaland, India",26.0123802,94.5123719
Odisha,Anugul,"Anugul, Odisha, India",20.8411255,85.0804007
Odisha,Balangir,"Balangir, Odisha, India",20.6095183,83.1673029
Odisha,Baleshwar,"Baleshwar, Odisha, India",21.5197916,86.8790638
Odisha,Bargarh,"Bargarh, Odisha, India",21.2319922,83.5652737
Odisha,Bhadrak,"Bhadrak, Odisha, India",20.9854052,86.5934226
Odisha,Boudh,"Boudh, Odisha, India",20.6407463,83.9969704
Odisha,Cuttack,"Cuttack, Odisha, India",20.4686,85.8792
Odisha,Deogarh,"Deogarh, Odisha, India",21.5370786,84.7301184
Odisha,Dhenkanal,"Dhenkanal, Odisha, India",20.8351494,85.6022305
Odisha,Gajapati,"Gajapati, Odisha, India",19.1966026,84.1930634
Odisha,Ganjam,"Ganjam, Odisha, India",19.6090067,84.7080633
Odisha,Jagatsinghapur,"Jagatsinghapur, Odisha, India",20.1801473,86.3414874
Odisha,Jajapur,"Jajapur, Odisha, India",20.8277892,86.3798353
Odisha,Jharsuguda,"Jharsuguda, Odisha, India",21.8019368,83.9713964
Odisha,Kalahandi,"Kalahandi, Odisha, India",19.8265756,83.0408702
Odisha,Kandhamal,"Kandhamal, Odisha, India",20.1306939,84.0790476
Odisha,Kendrapara,"Kendrapara, Odisha, India",20.5475164,86.5296168
Odisha,Kendujhar,"Kendujhar, Odisha, India",21.5892323,85.6687841
Odisha,Khordha,"Khordha, Odisha, India",20.0538149,85.5023308
Odisha,Koraput,"Koraput, Odisha, India",18.7232023,82.6100596
Odisha,Malkangiri,"Malkangiri, Odisha, India",18.2744685,81.9520316
Odisha,Mayurbhanj,"Mayurbhanj, Odisha, India",21.9156338,86.3961824
Odisha,Nabarangpur,"Nabarangpur, Odisha, India",19.2288319,82.5668344
Odisha,Nayagarh,"Nayagarh, Odisha, India",20.2393682,85.050728
Odisha,Nuapada,"Nuapada, Odisha, India",20.5412657,82.5292352
Odisha,Puri,"Puri, Odisha, India",19.8076083,85.8252538
Odisha,Rayagada,"Rayagada, Odisha, India",19.4426698,83.5873053
Odisha,Sambalpur,"Sambalpur, Odisha, India",21.5570606,84.1528515
Odisha,Sonepur,"Sonepur, Odisha, India",20.8453864,83.909083
Odisha,Sundargarh,"Sundargarh, Odisha, India",22.0605153,83.9359154
Puducherry,Pondicherry,"Pondicherry, Puducherry, India",11.9340568,79.8306447
Puducherry,Karaikal,"Karaikal, Puducherry, India",10.91571,79.8375761
Punjab,Amritsar,"Amritsar, Punjab, India",31.6356659,74.8787496
Punjab,Ludhiana,"Ludhiana, Punjab, India",30.9090157,75.851601
Punjab,Sangrur,"Sangrur, Punjab, India",30.135717,75.8533326
Punjab,Hoshiarpur,"Hoshiarpur, Punjab, India",31.6092942,75.8459754
Rajasthan,Ajmer,"Ajmer, Rajasthan, India",26.4691,74.639
Rajasthan,Alwar,"Alwar, Rajasthan, India",27.4140048,76.6170387
Rajasthan,Banswara,"Banswara, Rajasthan, India",23.4915046,74.3502172
Rajasthan,Baran,"Baran, Rajasthan, India",24.9208165,76.6821985
Rajasthan,Bharatpur,"Bharatpur, Rajasthan, India",27.0246959,77.2920116
Rajasthan,Bhilwara,"Bhilwara, Rajasthan, India",25.4891177,74.3300726
Rajasthan,Bundi,"Bundi, Rajasthan, India",25.4367659,75.7361471
Rajasthan,Chittorgarh,"Chittorgarh, Rajasthan, India",24.7171578,74.4718129
Rajasthan,Dausa,"Dausa, Rajasthan, India",26.8048658,76.4437457
Rajasthan,Dholpur,"Dholpur, Rajasthan, India",26.7010642,77.896749
Rajasthan,Dungarpur,"Dungarpur, Rajasthan, India",23.8538893,73.7087177
Rajasthan,Ganganagar,"Ganganagar, Rajasthan, India",29.9049489,73.8792934
Rajasthan,Hanumangarh,"Hanumangarh, Rajasthan, India",29.3659533,74.298429
Rajasthan,Jaipur,"Jaipur, Rajasthan, India",26.9154576,75.8189817
Rajasthan,Jhalawar,"Jhalawar, Rajasthan, India",24.3132368,76.5221078
Rajasthan,Jhunjhunu,"Jhunjhunu, Rajasthan, India",28.0810679,75.3792478
Rajasthan,Jodhpur,"Jodhpur, Rajasthan, India",26.2967719,73.0351433
Rajasthan,Karauli,"Karauli, Rajasthan, India",26.4530971,77.0160461
Rajasthan,Kota,"Kota, Rajasthan, India",25.1737019,75.8574194
Rajasthan,Pali,"Pali, Rajasthan, India",25.455221,73.419389
Rajasthan,Pratapgarh,"Pratapgarh, Rajasthan, India",24.0232221,74.6250275
Rajasthan,Sawai Madhopur,"Sawai Madhopur, Rajasthan, India",26.1137182,76.4240637
Rajasthan,Sikar,"Sikar, Rajasthan, India",27.6625058,75.0279905
Rajasthan,Sirohi,"Sirohi, Rajasthan, India",24.8114047,72.8300257
Rajasthan,Tonk,"Tonk, Rajasthan, India",26.122266,75.8238631
Rajasthan,Udaipur,"Udaipur, Rajasthan, India",24.578721,73.6862571
Rajasthan,Barmer,"Barmer, Rajasthan, India",25.5814853,71.1924922
Rajasthan,Bikaner,"Bikaner, Rajasthan, India",28.0159286,73.3171367
Rajasthan,Churu,"Churu, Rajasthan, India",28.2047781,74.6912996
Rajasthan,Jaisalmer,"Jaisalmer, Rajasthan, India",26.9116615,70.9124888
Rajasthan,Jalore,"Jalore, Rajasthan, India",25.2718629,72.4388121
Rajasthan,Nagaur,"Nagaur, Rajasthan, India",26.9873443,73.7389011
Rajasthan,Rajsamand,"Rajsamand, Rajasthan, India",25.2892459,73.8241077
Tamil Nadu,Ariyalur,"Ariyalur, Tamil Nadu, India",11.1530559,79.2585797
Tamil Nadu,Coimbatore,"Coimbatore, Tamil Nadu, India",11.0018115,76.9628425
Tamil Nadu,Cuddalore,"Cuddalore, Tamil Nadu, India",11.520207,79.3396356
Tamil Nadu,Dharmapuri,"Dharmapuri, Tamil Nadu, India",12.145613,78.1132217
Tamil Nadu,Dindigul,"Dindigul, Tamil Nadu, India",10.4256896,77.815664
Tamil Nadu,Erode,"Erode, Tamil Nadu, India",11.4905281,77.3505274
Tamil Nadu,Kanchipuram,"Kanchipuram, Tamil Nadu, India",12.9647163,79.9839686
Tamil Nadu,Kanniyakumari,"Kanniyakumari, Tamil Nadu, India",8.3279814,77.3541173
Tamil Nadu,Karur,"Karur, Tamil Nadu, India",10.8217671,78.3828654
Tamil Nadu,Krishnagiri,"Krishnagiri, Tamil Nadu, India",12.5152075,78.0093769
Tamil Nadu,Madurai,"Madurai, Tamil Nadu, India",9.9261153,78.1140983
Tamil Nadu,Namakkal,"Namakkal, Tamil Nadu, India",11.3033889,78.118604
Tamil Nadu,Perambalur,"Perambalur, Tamil Nadu, India",11.2902641,78.9300404
Tamil Nadu,Pudukkottai,"Pudukkottai, Tamil Nadu, India",10.2903072,78.8173617
Tamil Nadu,Ramanathapuram,"Ramanathapuram, Tamil Nadu, India",9.5205576,78.5184635
Tamil Nadu,Salem,"Salem, Tamil Nadu, India",11.6469616,78.2106958
Tamil Nadu,Sivaganga,"Sivaganga, Tamil Nadu, India",9.8486881,78.4870461
Tamil Nadu,Thanjavur,"Thanjavur, Tamil Nadu, India",10.659037,79.2014278
Tamil Nadu,Theni,"Theni, Tamil Nadu, India",9.8692558,77.4222974
Tamil Nadu,Thiruvallur,"Thiruvallur, Tamil Nadu, India",13.2537619,80.0562572
Tamil Nadu,Tiruchirappalli,"Tiruchirappalli, Tamil Nadu, India",10.8071144,78.6880939
Tamil Nadu,Tirunelveli,"Tirunelveli, Tamil Nadu, India",8.7284271,77.7112925
Tamil Nadu,Tiruppur,"Tiruppur, Tamil Nadu, India",10.7915267,77.5325466
Tamil Nadu,Tiruvannamalai,"Tiruvannamalai, Tamil Nadu, India",12.4289282,78.99915
Tamil Nadu,Tuticorin,"Tuticorin, Tamil Nadu, India",8.8052602,78.1452745
Tamil Nadu,Vellore,"Vellore, Tamil Nadu, India",12.9021849,79.061104
Tamil Nadu,Villupuram,"Villupuram, Tamil Nadu, India",11.9398285,79.4945645
Tamil Nadu,Virudhunagar,"Virudhunagar, Tamil Nadu, India",9.4926289,77.8631831
Tamil Nadu,Nagapattinam,"Nagapattinam, Tamil Nadu, India",10.6026202,79.7619348
Tamil Nadu,The Nilgiris,"The Nilgiris, Tamil Nadu, India",11.4,76.7
Tamil Nadu,Thiruvarur,"Thiruvarur, Tamil Nadu, India",10.6878621,79.4979437
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,"Dadra And Nagar Haveli, The Dadra And Nagar Haveli And Daman And Diu, India",20.20651,73.00811
Tripura,Dhalai,"Dhalai, Tripura, India",23.8253158,91.9732227
Tripura,North Tripura,"North Tripura, Tripura, India",24.0921476,92.2451214
Tripura,South Tripura,"South Tripura, Tripura, India",23.1708278,91.638817
Tripura,West Tripura,"West Tripura, Tripura, India",23.9153328,91.3879341
Uttar Pradesh,Agra,"Agra, Uttar Pradesh, India",27.1752554,78.0098161
Uttar Pradesh,Aligarh,"Aligarh, Uttar Pradesh, India",27.8761073,78.1358153
Uttar Pradesh,Allahabad,"Allahabad, Uttar Pradesh, India",25.4381302,81.8338005
Uttar Pradesh,Ambedkar Nagar,"Ambedkar Nagar, Uttar Pradesh, India",26.4045941,82.6065154
Uttar Pradesh,Amroha,"Amroha, Uttar Pradesh, India",28.7952632,78.3436244
Uttar Pradesh,Auraiya,"Auraiya, Uttar Pradesh, India",26.6558215,79.5160757
Uttar Pradesh,Azamgarh,"Azamgarh, Uttar Pradesh, India",26.023639,83.0293105
Uttar Pradesh,Baghpat,"Baghpat, Uttar Pradesh, India",29.0374779,77.3062737
Uttar Pradesh,Bahraich,"Bahraich, Uttar Pradesh, India",27.7343823,81.47654
Uttar Pradesh,Ballia,"Ballia, Uttar Pradesh, India",25.8749594,84.1210329
Uttar Pradesh,Balrampur,"Balrampur, Uttar Pradesh, India",27.4476988,82.3956245
Uttar Pradesh,Banda,"Banda, Uttar Pradesh, India",25.4438537,80.5595237
Uttar Pradesh,Barabanki,"Barabanki, Uttar Pradesh, India",26.9421406,81.3856087
Uttar Pradesh,Bareilly,"Bareilly, Uttar Pradesh, India",28.4582344,79.4047452
Uttar Pradesh,Basti,"Basti, Uttar Pradesh, India",26.8387083,82.5350919
Uttar Pradesh,Bijnor,"Bijnor, Uttar Pradesh, India",29.4074203,78.4821406
Uttar Pradesh,Budaun,"Budaun, Uttar Pradesh, India",28.0367001,79.1234
Uttar Pradesh,Bulandshahr,"Bulandshahr, Uttar Pradesh, India",28.3874073,77.9743805
Uttar Pradesh,Chandauli,"Chandauli, Uttar Pradesh, India",25.125695,83.2494601
Uttar Pradesh,Chitrakoot,"Chitrakoot, Uttar Pradesh, India",25.2171389,81.1045927
Uttar Pradesh,Deoria,"Deoria, Uttar Pradesh, India",26.4239911,83.7638578
Uttar Pradesh,Etah,"Etah, Uttar Pradesh, India",27.5550357,78.5992221
Uttar Pradesh,Etawah,"Etawah, Uttar Pradesh, India",26.7155629,79.0917098
Uttar Pradesh,Faizabad,"Faizabad, Uttar Pradesh, India",26.7807986,82.1486589
Uttar Pradesh,Farrukhabad,"Farrukhabad, Uttar Pradesh, India",27.4362002,79.4894778
Uttar Pradesh,Fatehpur,"Fatehpur, Uttar Pradesh, India",25.8348023,80.9154547
Uttar Pradesh,Firozabad,"Firozabad, Uttar Pradesh, India",27.1941954,78.4604956
Uttar Pradesh,Gautam Buddha Nagar,"Gautam Buddha Nagar, Uttar Pradesh, India",28.3687159,77.5970121
Uttar Pradesh,Ghaziabad,"Ghaziabad, Uttar Pradesh, India",28.7749966,77.4586967
Uttar Pradesh,Ghazipur,"Ghazipur, Uttar Pradesh, India",25.6034862,83.5075888
Uttar Pradesh,Gonda,"Gonda, Uttar Pradesh, India",27.1103723,81.9238906
Uttar Pradesh,Gorakhpur,"Gorakhpur, Uttar Pradesh, India",26.6677977,83.3642334
Uttar Pradesh,Hamirpur,"Hamirpur, Uttar Pradesh, India",25.75,80.0
Uttar Pradesh,Hardoi,"Hardoi, Uttar Pradesh, India",27.3369978,80.0998232
Uttar Pradesh,Hathras,"Hathras, Uttar Pradesh, India",27.5724324,78.1116209
Uttar Pradesh,Jalaun,"Jalaun, Uttar Pradesh, India",26.1048633,79.3919136
Uttar Pradesh,Jaunpur,"Jaunpur, Uttar Pradesh, India",25.7967065,82.4888992
Uttar Pradesh,Jhansi,"Jhansi, Uttar Pradesh, India",25.529855,78.6527802
Uttar Pradesh,Kannauj,"Kannauj, Uttar Pradesh, India",26.9986675,79.6927946
Uttar Pradesh,Kanpur Dehat,"Kanpur Dehat, Uttar Pradesh, India",26.4585639,79.8548052
Uttar Pradesh,Kanpur Nagar,"Kanpur Nagar, Uttar Pradesh, India",26.4410107,80.2652803
Uttar Pradesh,Kasganj,"Kasganj, Uttar Pradesh, India",27.7888527,78.8229701
Uttar Pradesh,Kaushambi,"Kaushambi, Uttar Pradesh, India",25.5342456,81.4493567
Uttar Pradesh,Kheri,"Kheri, Uttar Pradesh, India",28.116667,80.716667
Uttar Pradesh,Kushi Nagar,"Kushi Nagar, Uttar Pradesh, India",26.74028,83.88889
Uttar Pradesh,Lalitpur,"Lalitpur, Uttar Pradesh, India",24.6999688,78.51862
Uttar Pradesh,Lucknow,"Lucknow, Uttar Pradesh, India",26.8381,80.9346001
Uttar Pradesh,Maharajganj,"Maharajganj, Uttar Pradesh, India",27.0936024,83.5660681
Uttar Pradesh,Mahoba,"Mahoba, Uttar Pradesh, India",25.3615938,79.706011
Uttar Pradesh,Mainpuri,"Mainpuri, Uttar Pradesh, India",27.2093072,79.0625369
Uttar Pradesh,Mathura,"Mathura, Uttar Pradesh, India",27.4955539,77.6855554
Uttar Pradesh,Mau,"Mau, Uttar Pradesh, India",26.0390904,83.4985846
Uttar Pradesh,Meerut,"Meerut, Uttar Pradesh, India",29.0018557,77.7679671
Uttar Pradesh,Mirzapur,"Mirzapur, Uttar Pradesh, India",24.9316896,82.6280163
Uttar Pradesh,Moradabad,"Moradabad, Uttar Pradesh, India",28.8796553,78.8095335
Uttar Pradesh,Muzaffarnagar,"Muzaffarnagar, Uttar Pradesh, India",29.4496978,77.7429333
Uttar Pradesh,Pilibhit,"Pilibhit, Uttar Pradesh, India",28.4947158,80.1076122
Uttar Pradesh,Pratapgarh,"Pratapgarh, Uttar Pradesh, India",25.75,81.75
Uttar Pradesh,Rae Bareli,"Rae Bareli, Uttar Pradesh, India",26.25,81.25
Uttar Pradesh,Rampur,"Rampur, Uttar Pradesh, India",28.7934728,79.1845806
Uttar Pradesh,Saharanpur,"Saharanpur, Uttar Pradesh, India",29.9856799,77.5040646
Uttar Pradesh,Sant Kabeer Nagar,"Sant Kabeer Nagar, Uttar Pradesh, India",26.79016,83.03481
Uttar Pradesh,Sant Ravidas Nagar,"Sant Ravidas Nagar, Uttar Pradesh, India",25.3574077,82.5002953
Uttar Pradesh,Shahjahanpur,"Shahjahanpur, Uttar Pradesh, India",27.9128583,79.7476254
Uttar Pradesh,Shravasti,"Shravasti, Uttar Pradesh, India",27.5083429,82.0263569
Uttar Pradesh,Siddharth Nagar,"Siddharth Nagar, Uttar Pradesh, India",27.2752892,83.0675485
Uttar Pradesh,Sitapur,"Sitapur, Uttar Pradesh, India",27.5026747,80.8335139
Uttar Pradesh,Sonbhadra,"Sonbhadra, Uttar Pradesh, India",24.4148159,83.0637517
Uttar Pradesh,Sultanpur,"Sultanpur, Uttar Pradesh, India",26.2604732,82.2380532
Uttar Pradesh,Unnao,"Unnao, Uttar Pradesh, India",26.5673264,80.6198193
Uttar Pradesh,Varanasi,"Varanasi, Uttar Pradesh, India",25.3356491,83.0076292
Uttar Pradesh,Amethi,"Amethi, Uttar Pradesh, India",26.346274,81.6252039
Uttarakhand,Almora,"Almora, Uttarakhand, India",29.7026509,79.4326318
Uttarakhand,Chamoli,"Chamoli, Uttarakhand, India",30.4985956,79.6190537
Uttarakhand,Champawat,"Champawat, Uttarakhand, India",29.235032,80.1023068
Uttarakhand,Dehradun,"Dehradun, Uttarakhand, India",30.3255646,78.0436813
Uttarakhand,Haridwar,"Haridwar, Uttarakhand, India",29.9384473,78.1452985
Uttarakhand,Nainital,"Nainital, Uttarakhand, India",29.3905295,79.460869
Uttarakhand,Pauri Garhwal,"Pauri Garhwal, Uttarakhand, India",29.8473168,78.7070479
Uttarakhand,Pithoragarh,"Pithoragarh, Uttarakhand, India",29.585871,80.215167
Uttarakhand,Rudra Prayag,"Rudra Prayag, Uttarakhand, India",30.60872,79.06517
Uttarakhand,Tehri Garhwal,"Tehri Garhwal, Uttarakhand, India",30.4658181,78.4837349
Uttarakhand,Uttar Kashi,"Uttar Kashi, Uttarakhand, India",30.72986,78.44342
Uttarakhand,Bageshwar,"Bageshwar, Uttarakhand, India",30.0087902,79.9280183
Uttarakhand,Udam Singh Nagar,"Udam Singh Nagar, Uttarakhand, India",29.0,79.4167
West Bengal,South 24 Parganas,"South 24 Parganas, West Bengal, India",22.1776733,88.5307853
West Bengal,Darjeeling,"Darjeeling, West Bengal, India",27.0377554,88.263176
West Bengal,Uttar Dinajpur,"Uttar Dinajpur, West Bengal, India",25.8721428,87.961986
West Bengal,Jalpaiguri,"Jalpaiguri, West Bengal, India",26.6262804,88.7334485
West Bengal,Maldah,"Maldah, West Bengal, India",25.0977097,88.1261713
West Bengal,Pashchim Medinipur,"Pashchim Medinipur, West Bengal, India",22.42,87.32
West Bengal,Murshidabad,"Murshidabad, West Bengal, India",24.1745993,88.2721335
West Bengal,Nadia,"Nadia, West Bengal, India",23.4847374,88.5567067
West Bengal,Purba Bardhaman,"Purba Bardhaman, West Bengal, India",23.3884088,87.9606763
West Bengal,Purulia,"Purulia, West Bengal, India",23.2020967,86.3228988
West Bengal,Bankura,"Bankura, West Bengal, India",23.132377,87.2081925
West Bengal,Birbhum,"Birbhum, West Bengal, India",24.0621532,87.6982823
West Bengal,North 24 Parganas,"North 24 Parganas, West Bengal, India",22.6926815,88.6625795
West Bengal,Coochbehar,"Coochbehar, West Bengal, India",26.340623,89.4812163
West Bengal,Dakshin Dinajpur,"Dakshin Dinajpur, West Bengal, India",25.385807,88.5063362
West Bengal,Hooghly,"Hooghly, West Bengal, India",22.9099402,88.0120825
West Bengal,Howrah,"Howrah, West Bengal, India",22.5736296,88.3251045
West Bengal,Purba Medinipur,"Purba Medinipur, West Bengal, India",22.0648451,87.8377586
Chhattisgarh,Balod,"Balod, Chhattisgarh, India",20.7277192,81.1446948
Chhattisgarh,Baloda Bazar,"Baloda Bazar, Chhattisgarh, India",21.5731848,82.2994821
Chhattisgarh,Balrampur,"Balrampur, Chhattisgarh, India",23.6282576,83.4810916
Chhattisgarh,Bemetara,"Bemetara, Chhattisgarh, India",21.6783867,81.4412578
Chhattisgarh,Gariyaband,"Gariyaband, Chhattisgarh, India",20.526756,82.1917217
Chhattisgarh,Kondagaon,"Kondagaon, Chhattisgarh, India",19.5885769,81.6628742
Chhattisgarh,Mungeli,"Mungeli, Chhattisgarh, India",22.0661098,81.6874282
Chhattisgarh,Sukma,"Sukma, Chhattisgarh, India",18.2665423,81.2925234
Chhattisgarh,Surajpur,"Surajpur, Chhattisgarh, India",23.3577769,82.9761277
Tripura,Gomati,"Gomati, Tripura, India",23.4987407,91.2999111
Tripura,Khowai,"Khowai, Tripura, India",23.9563913,91.642107
Tripura,Sepahijala,"Sepahijala, Tripura, India",23.6658004,91.3200275
Tripura,Unakoti,"Unakoti, Tripura, India",24.1909848,92.0460483
Uttar Pradesh,Hapur,"Hapur, Uttar Pradesh, India",28.7166767,77.890433
Uttar Pradesh,Sambhal,"Sambhal, Uttar Pradesh, India",28.4271927,78.5564546
Uttar Pradesh,Shamli,"Shamli, Uttar Pradesh, India",29.4811507,77.2901344
Madhya Pradesh,Agar Malwa,"Agar Malwa, Madhya Pradesh, India",23.935092,76.1449595
Meghalaya,North Garo Hills,"North Garo Hills, Meghalaya, India",25.8619841,90.7017705
Meghalaya,South West Garo Hills,"South West Garo Hills, Meghalaya, India",25.444631,89.9969655
Meghalaya,South West Khasi Hills,"South West Khasi Hills, Meghalaya, India",25.3307221,91.3217388
Meghalaya,West Jaintia Hills,"West Jaintia Hills, Meghalaya, India",25.4425965,92.2988275
Telangana,Karimnagar,"Karimnagar, Telangana, India",18.4348122,79.1328042
Telangana,Khammam,"Khammam, Telangana, India",17.2465351,80.1500326
Telangana,Medak,"Medak, Telangana, India",17.9375095,78.211745
Telangana,Nalgonda,"Nalgonda, Telangana, India",16.8579636,79.2174935
Telangana,Nizamabad,"Nizamabad, Telangana, India",18.6732693,78.0978477
Telangana,Warangal,"Warangal, Telangana, India",17.9820644,79.5970954
Arunachal Pradesh,Namsai,"Namsai, Arunachal Pradesh, India",27.7140306,96.0159709
Gujarat,Aravalli,"Aravalli, Gujarat, India",23.4843216,73.3986096
Gujarat,Botad,"Botad, Gujarat, India",22.0467097,71.6689617
Gujarat,Chhotaudepur,"Chhotaudepur, Gujarat, India",22.3167,74.0167
Gujarat,Gir Somnath,"Gir Somnath, Gujarat, India",20.9298181,70.7627578
Gujarat,Mahisagar,"Mahisagar, Gujarat, India",23.1912194,73.6644398
Gujarat,Devbhumi Dwarka,"Devbhumi Dwarka, Gujarat, India",22.2475106,68.968244
Gujarat,Morbi,"Morbi, Gujarat, India",22.8003959,70.886232
West Bengal,Alipurduar,"Alipurduar, West Bengal, India",26.4851573,89.5246926
Arunachal Pradesh,Siang,"Siang, Arunachal Pradesh, India",28.477492,94.8165573
Telangana,Bhadradri,"Bhadradri, Telangana, India",17.7166632,80.5712609
Telangana,Jangoan,"Jangoan, Telangana, India",17.7557919,79.1323896
Telangana,Jayashankar,"Jayashankar, Telangana, India",18.5159872,79.9693966
Telangana,Jogulamba,"Jogulamba, Telangana, India",16.0999202,77.7341584
Telangana,Kamareddy,"Kamareddy, Telangana, India",18.316551,78.0539381
Telangana,Komaram Bheem Asifabad,"Komaram Bheem Asifabad, Telangana, India",19.3338189,79.4219793
Telangana,Mahabubabad,"Mahabubabad, Telangana, India",17.7138983,80.0413425
Telangana,Mancherial,"Mancherial, Telangana, India",18.9812967,79.5198096
Telangana,Nagarkurnool,"Nagarkurnool, Telangana, India",16.4157626,78.6830433
Telangana,Nirmal,"Nirmal, Telangana, India",19.091521,78.396609
Telangana,Sangareddy,"Sangareddy, Telangana, India",17.8684342,77.8227189
Telangana,Siddipet,"Siddipet, Telangana, India",18.0055851,78.896113
Telangana,Vikarabad,"Vikarabad, Telangana, India",17.2702855,77.745297
Telangana,Wanaparthy,"Wanaparthy, Telangana, India",16.2852944,77.9864473
Telangana,Yadadri,"Yadadri, Telangana, India",17.5840567,78.9467282
